,,,-441.599986516E-6,-1.2800000,,,,,-441.599986516E-6,79.999998212E-3,,,,,-441.599986516E-6,-79.999998212E-3,,,,,-441.599986516E-6,0.0,
,,,-441.199983470E-6,-1.3600000,,,,,-441.199983470E-6,0.0,,,,,-441.199983470E-6,0.0,,,,,-441.199983470E-6,79.999998212E-3,
,,,-440.799980424E-6,-1.2800000,,,,,-440.799980424E-6,0.0,,,,,-440.799980424E-6,-79.999998212E-3,,,,,-440.799980424E-6,0.0,
,,,-440.399977379E-6,-1.1999999,,,,,-440.399977379E-6,0.0,,,,,-440.399977379E-6,0.0,,,,,-440.399977379E-6,79.999998212E-3,
,,,-439.999974333E-6,-1.2800000,,,,,-439.999974333E-6,0.0,,,,,-439.999974333E-6,-79.999998212E-3,,,,,-439.999974333E-6,0.0,
,,,-439.599971287E-6,-1.2800000,,,,,-439.599971287E-6,0.0,,,,,-439.599971287E-6,-79.999998212E-3,,,,,-439.599971287E-6,79.999998212E-3,
,,,-439.199968241E-6,-1.0400000,,,,,-439.199968241E-6,0.0,,,,,-439.199968241E-6,0.0,,,,,-439.199968241E-6,0.0,
,,,-438.799965195E-6,-1.1999999,,,,,-438.799965195E-6,0.0,,,,,-438.799965195E-6,-79.999998212E-3,,,,,-438.799965195E-6,0.0,
,,,-438.399962150E-6,-1.1999999,,,,,-438.399962150E-6,0.0,,,,,-438.399962150E-6,-79.999998212E-3,,,,,-438.399962150E-6,-79.999998212E-3,
,,,-437.999988208E-6,-1.1200000,,,,,-437.999988208E-6,0.0,,,,,-437.999988208E-6,-79.999998212E-3,,,,,-437.999988208E-6,0.0,
,,,-437.599985162E-6,-1.1999999,,,,,-437.599985162E-6,0.0,,,,,-437.599985162E-6,-79.999998212E-3,,,,,-437.599985162E-6,-79.999998212E-3,
,,,-437.199982116E-6,-1.1200000,,,,,-437.199982116E-6,0.0,,,,,-437.199982116E-6,-79.999998212E-3,,,,,-437.199982116E-6,79.999998212E-3,
,,,-436.799979070E-6,-1.1999999,,,,,-436.799979070E-6,79.999998212E-3,,,,,-436.799979070E-6,0.0,,,,,-436.799979070E-6,0.0,
,,,-436.399976024E-6,-1.1999999,,,,,-436.399976024E-6,0.0,,,,,-436.399976024E-6,0.0,,,,,-436.399976024E-6,0.0,
,,,-435.999972979E-6,-1.1999999,,,,,-435.999972979E-6,79.999998212E-3,,,,,-435.999972979E-6,0.0,,,,,-435.999972979E-6,0.0,
,,,-435.599969933E-6,-1.1200000,,,,,-435.599969933E-6,0.0,,,,,-435.599969933E-6,-79.999998212E-3,,,,,-435.599969933E-6,-79.999998212E-3,
